Log file open, 02/21/23 19:04:42
[2023.02.21-21.43.42:540][679]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 300.0
[2023.02.21-21.43.42:573][683]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 300.0
[2023.02.21-21.43.43:098][746]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 250.0
[2023.02.21-21.43.43:131][750]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 250.0
[2023.02.21-21.43.44:048][860]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 200.0
[2023.02.21-21.43.44:081][864]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 200.0
[2023.02.21-21.43.45:798][ 70]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 150.0
[2023.02.21-21.43.45:831][ 74]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 150.0
[2023.02.21-21.43.46:306][131]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 100.0
[2023.02.21-21.43.46:348][136]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 100.0
[2023.02.21-21.43.46:831][194]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 50.0
[2023.02.21-21.43.47:231][242]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] DEAD
[2023.02.21-21.43.47:231][242]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_2] 0.0
[2023.02.21-21.43.47:281][248]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 50.0
[2023.02.21-21.43.47:657][293]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] DEAD
[2023.02.21-21.43.47:657][293]LogBlueprintUserMessages: [BP_EnemyCharacterParent_C_1] 0.0
[2023.02.21-21.43.52:494][870]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-21.43.52:494][870]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Level_Development_001
[2023.02.21-21.43.52:494][870]LogWorld: UWorld::CleanupWorld for Level_Development_001, bSessionEnded=true, bCleanupResources=true
[2023.02.21-21.43.52:496][870]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-21.43.52:499][870]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.21-21.43.52:505][870]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.21-21.43.52:523][870]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.21-21.43.52:527][870]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=40
[2023.02.21-21.43.52:528][870]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=40
[2023.02.21-21.43.52:538][870]LogUObjectHash: Compacting FUObjectHashTables data took   1.16ms
[2023.02.21-21.43.52:570][872]LogPlayLevel: Display: Destroying online subsystem :Context_54
[2023.02.21-21.46.39:936][198]LogViewport: Scene viewport resized to 1859x977, mode Windowed.
[2023.02.21-21.46.40:020][199]LogViewport: Scene viewport resized to 1486x597, mode Windowed.
[2023.02.21-21.46.40:118][200]LogViewport: Scene viewport resized to 1445x554, mode Windowed.
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: ================================================
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Total job queries 760, among them cache hits 200 (26.32%)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Tracking 560 distinct input hashes that result in 317 distinct outputs (56.61%)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: RAM used: 1.67 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.10%
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Shaders Compiled: 257
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Jobs assigned 257, completed 257 (100.00%)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Average time worker was idle: 216.44 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Time job spent in pending queue: average 0.10 s, longest 1.23 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Job execution time: average 1.01 s, max 2.71 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Job life time (pending + execution): average 1.11 s, max 2.74
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 35.80 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Jobs were issued in 196 batches (only local compilation was used), average 1.31 jobs/batch
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Average processing rate: 7.18 jobs/sec
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Total thread time: 105.25 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Total thread preprocess time: 8.57 s
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Percentage time preprocessing: 8.14%
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Effective parallelization: 2.94 (times faster than compiling all shaders on one thread). Compare with number of workers: 12
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                             FDebugViewModePS (compiled   15 times, average 0.80 sec, max 1.06 sec, min 0.60 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   28 times, average 0.65 sec, max 1.20 sec, min 0.45 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                             FDebugViewModeVS (compiled   15 times, average 0.64 sec, max 1.01 sec, min 0.37 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled   15 times, average 0.63 sec, max 0.85 sec, min 0.39 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   16 times, average 0.63 sec, max 1.04 sec, min 0.36 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 17.31% of total time (compiled   28 times, average 0.65 sec, max 1.20 sec, min 0.45 sec)
[2023.02.21-21.49.58:892][960]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 13.91% of total time (compiled   28 times, average 0.52 sec, max 0.85 sec, min 0.40 sec)
[2023.02.21-21.49.58:893][960]LogShaderCompilers: Display:                                             FDebugViewModePS - 11.35% of total time (compiled   15 times, average 0.80 sec, max 1.06 sec, min 0.60 sec)
[2023.02.21-21.49.58:893][960]LogShaderCompilers: Display:                                                 FLumenCardVS - 9.52% of total time (compiled   16 times, average 0.63 sec, max 1.04 sec, min 0.36 sec)
[2023.02.21-21.49.58:893][960]LogShaderCompilers: Display:                                                  FHitProxyVS - 9.45% of total time (compiled   20 times, average 0.50 sec, max 0.89 sec, min 0.32 sec)
[2023.02.21-21.49.58:893][960]LogShaderCompilers: Display: ================================================
[2023.02.21-21.50.05:387][666]LogActorFactory: Actor Factory attempting to spawn NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing
[2023.02.21-21.50.05:387][666]LogActorFactory: Actor Factory attempting to spawn NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing
[2023.02.21-21.50.05:388][666]LogActorFactory: Actor Factory spawned NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing as actor: NiagaraActor /Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.NiagaraActor_0
[2023.02.21-21.50.05:388][666]LogActorFactory: Actor Factory spawned NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing as actor: NiagaraActor /Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.NiagaraActor_0
[2023.02.21-21.50.06:415][774]LogActorFactory: Actor Factory attempting to spawn NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing
[2023.02.21-21.50.06:415][774]LogActorFactory: Actor Factory attempting to spawn NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing
[2023.02.21-21.50.06:416][774]LogActorFactory: Actor Factory spawned NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing as actor: NiagaraActor /Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.NiagaraActor_2
[2023.02.21-21.50.06:417][774]LogActorFactory: Actor Factory spawned NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing as actor: NiagaraActor /Game/Levels/Level_Development_001.Level_Development_001:PersistentLevel.NiagaraActor_2
[2023.02.21-21.50.12:207][441]LogAssetEditorSubsystem: Opening Asset editor for NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing
[2023.02.21-21.50.12:518][441]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-21.50.12:592][441]LogNiagara: Compiling System NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing took 0.377658 sec, no shader worker used.
[2023.02.21-21.50.12:661][441]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-21.50.12:728][441]LogViewport: Scene viewport resized to 371x424, mode Windowed.
[2023.02.21-21.50.13:292][455]52967_NS_VFX_BasicAttackSwing_MessageLog: System successfully compiled.
[2023.02.21-21.50.14:916][587]LogViewport: Scene viewport resized to 118x203, mode Windowed.
[2023.02.21-21.50.20:728][622]LogViewport: Scene viewport resized to 371x424, mode Windowed.
[2023.02.21-21.50.38:746][141]Cmd: SELECT NONE
[2023.02.21-21.51.23:642][711]LogNiagara: Compiling System NiagaraSystem /Game/VFX/BasicAttacks/NS_VFX_BasicAttackSwing.NS_VFX_BasicAttackSwing took 1.755808 sec (time since issued), 3.085796 sec (combined shader worker time).
[2023.02.21-21.51.23:977][727]52967_NS_VFX_BasicAttackSwing_MessageLog: System successfully compiled.
[2023.02.21-21.51.33:730][474]LogContentBrowser: Deferred new asset file creation: MI_VFX_Dustline_002
[2023.02.21-21.51.33:738][474]LogContentBrowser: Creating deferred item: MI_VFX_Dustline_002
[2023.02.21-21.51.33:754][475]LogContentBrowser: Renaming the item being created (Deferred Item: MI_VFX_Dustline_002).
[2023.02.21-21.52.07:711][186]LogContentBrowser: Attempting asset rename: MI_VFX_Dustline_002 -> MI_VFX_BasicSlash_001
[2023.02.21-21.52.07:714][186]LogContentBrowser: End creating deferred item MI_VFX_Dustline_002
[2023.02.21-21.52.12:324][529]LogAssetEditorSubsystem: Opening Asset editor for MaterialInstanceConstant /Game/VFX/BasicAttacks/MI_VFX_BasicSlash_001.MI_VFX_BasicSlash_001
[2023.02.21-21.52.12:325][529]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-21.52.12:611][529]LogViewport: Scene viewport resized to 709x877, mode Windowed.
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: ================================================
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Total job queries 781, among them cache hits 204 (26.12%)
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Tracking 574 distinct input hashes that result in 325 distinct outputs (56.62%)
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: RAM used: 1.73 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.11%
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Shaders Compiled: 260
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Jobs assigned 263, completed 260 (98.86%)
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Average time worker was idle: 328.93 s
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Time job spent in pending queue: average 0.10 s, longest 1.23 s
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Job execution time: average 1.01 s, max 2.71 s
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Job life time (pending + execution): average 1.11 s, max 2.74
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 37.86 s
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Jobs were issued in 202 batches (only local compilation was used), average 1.30 jobs/batch
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Average processing rate: 6.87 jobs/sec
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Total thread time: 105.84 s
[2023.02.21-21.53.20:974][326]LogShaderCompilers: Display: Total thread preprocess time: 8.63 s
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display: Percentage time preprocessing: 8.15%
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display: Effective parallelization: 2.80 (times faster than compiling all shaders on one thread). Compare with number of workers: 12
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                             FDebugViewModePS (compiled   15 times, average 0.80 sec, max 1.06 sec, min 0.60 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   28 times, average 0.65 sec, max 1.20 sec, min 0.45 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                             FDebugViewModeVS (compiled   15 times, average 0.64 sec, max 1.01 sec, min 0.37 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled   15 times, average 0.63 sec, max 0.85 sec, min 0.39 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   16 times, average 0.63 sec, max 1.04 sec, min 0.36 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 17.22% of total time (compiled   28 times, average 0.65 sec, max 1.20 sec, min 0.45 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 13.84% of total time (compiled   28 times, average 0.52 sec, max 0.85 sec, min 0.40 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                             FDebugViewModePS - 11.29% of total time (compiled   15 times, average 0.80 sec, max 1.06 sec, min 0.60 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                                 FLumenCardVS - 9.47% of total time (compiled   16 times, average 0.63 sec, max 1.04 sec, min 0.36 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display:                                                  FHitProxyVS - 9.39% of total time (compiled   20 times, average 0.50 sec, max 0.89 sec, min 0.32 sec)
[2023.02.21-21.53.20:975][326]LogShaderCompilers: Display: ================================================
[2023.02.21-21.54.21:927][249]LogAssetEditorSubsystem: Opening Asset editor for Material /Game/VFX/Z_Masters/M_VFX_Master_Material.M_VFX_Master_Material
[2023.02.21-21.54.21:935][249]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.21-21.54.22:042][249]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.54.22:042][249]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.54.22:042][249]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.54.22:042][249]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.54.22:049][249]LogViewport: Scene viewport resized to 561x449, mode Windowed.
[2023.02.21-21.54.22:305][251]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.54.22:305][251]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.54.22:305][251]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.54.22:305][251]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.54.22:305][251]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.54.22:305][251]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.05:625][ 59]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.05:625][ 59]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.05:625][ 59]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.05:625][ 59]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.05:768][ 61]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.22:463][584]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.22:463][584]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.22:463][584]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.22:463][584]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.22:490][586]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.22:490][586]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.22:490][586]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.22:490][586]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.22:490][586]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.22:490][586]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.34:655][681]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.34:655][681]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.34:655][681]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.34:655][681]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.34:682][683]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.34:682][683]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.34:682][683]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.34:682][683]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.34:682][683]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.34:682][683]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.37:413][917]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.37:413][917]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.37:413][917]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.37:413][917]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.37:443][919]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.37:443][919]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.37:443][919]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.37:443][919]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.37:443][919]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.37:443][919]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.38:530][  4]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.38:530][  4]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.38:530][  4]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.38:530][  4]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.38:671][  6]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.40:707][175]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.40:707][175]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.40:707][175]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.40:707][175]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.40:739][177]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.40:739][177]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.40:739][177]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.40:739][177]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.40:739][177]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.40:739][177]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.42:105][294]LogMaterialEditor: Applying material M_VFX_Master_Material
[2023.02.21-21.55.45:555][294]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.02.21-21.55.45:745][294]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2023.02.21-21.55.45:759][294]MaterialEditorStats: Texture samplers: 1/16
[2023.02.21-21.55.45:759][294]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.45:759][294]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.45:759][294]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.45:808][296]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.45:808][296]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.45:808][296]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.45:808][296]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.45:808][296]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.45:808][296]MaterialEditorStats: Shader Count: 4
[2023.02.21-21.55.54:266][ 49]MaterialEditorStats: Texture samplers: 0/16
[2023.02.21-21.55.54:266][ 49]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.54:266][ 49]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.54:266][ 49]MaterialEditorStats: Shader Count: 0
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.54:294][ 51]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.55:008][111]LogMaterialEditor: Applying material M_VFX_Master_Material
[2023.02.21-21.55.55:557][111]LogUObjectHash: Compacting FUObjectHashTables data took   1.17ms
[2023.02.21-21.55.55:726][111]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.02.21-21.55.55:742][111]MaterialEditorStats: Texture samplers: 1/16
[2023.02.21-21.55.55:742][111]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.55:742][111]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.55:742][111]MaterialEditorStats: Shader Count: 2
[2023.02.21-21.55.55:779][113]MaterialEditorStats: Base pass shader without light map: 102 instructions
[2023.02.21-21.55.55:779][113]MaterialEditorStats: Base pass vertex shader: 298 instructions
[2023.02.21-21.55.55:779][113]MaterialEditorStats: Texture samplers: 3/16
[2023.02.21-21.55.55:779][113]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.21-21.55.55:779][113]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.21-21.55.55:779][113]MaterialEditorStats: Shader Count: 4
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: ================================================
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Total job queries 935, among them cache hits 336 (35.94%)
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Tracking 596 distinct input hashes that result in 331 distinct outputs (55.54%)
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: RAM used: 1.79 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.11%
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Shaders Compiled: 280
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Jobs assigned 283, completed 280 (98.94%)
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Average time worker was idle: 301.06 s
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Time job spent in pending queue: average 0.09 s, longest 1.23 s
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Job execution time: average 0.98 s, max 2.71 s
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Job life time (pending + execution): average 1.07 s, max 2.74
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 41.49 s
[2023.02.21-21.56.25:281][806]LogShaderCompilers: Display: Jobs were issued in 222 batches (only local compilation was used), average 1.27 jobs/batch
